,primary_care_case,primary_care_suspect_case,first_pos_test_sgss,a_e_consult_date,ons_covid_death_date,stp
2020-05-03,,42.0,16.0,0.0,10.0,E54000025
2020-05-04,34.0,595.0,37.0,0.0,,E54000025
2020-05-05,22.0,570.0,31.0,0.0,7.0,E54000025
2020-05-06,19.0,477.0,35.0,0.0,,E54000025
2020-05-07,29.0,475.0,25.0,0.0,,E54000025
2020-05-08,28.0,187.0,23.0,0.0,6.0,E54000025
2020-05-09,8.0,72.0,28.0,0.0,,E54000025
2020-05-10,6.0,48.0,10.0,0.0,,E54000025
2020-05-11,24.0,452.0,29.0,0.0,7.0,E54000025
2020-05-12,29.0,434.0,25.0,0.0,9.0,E54000025
2020-05-13,22.0,456.0,35.0,0.0,,E54000025
2020-05-14,15.0,422.0,11.0,0.0,7.0,E54000025
2020-05-15,10.0,336.0,10.0,0.0,,E54000025
2020-05-16,6.0,36.0,14.0,0.0,,E54000025
2020-05-17,11.0,39.0,9.0,0.0,,E54000025
2020-05-18,24.0,386.0,16.0,0.0,,E54000025
2020-05-19,7.0,303.0,11.0,0.0,6.0,E54000025
2020-05-20,9.0,255.0,17.0,0.0,7.0,E54000025
2020-05-21,9.0,256.0,9.0,0.0,,E54000025
2020-05-22,12.0,221.0,14.0,0.0,,E54000025
2020-05-23,,25.0,12.0,0.0,,E54000025
2020-05-24,,18.0,,0.0,,E54000025
2020-05-25,,25.0,13.0,0.0,,E54000025
2020-05-26,9.0,335.0,14.0,0.0,0.0,E54000025
2020-05-27,6.0,236.0,8.0,0.0,,E54000025
2020-05-28,7.0,274.0,7.0,0.0,6.0,E54000025
2020-05-29,6.0,261.0,8.0,0.0,,E54000025
2020-05-30,,14.0,,0.0,,E54000025
2020-05-31,,13.0,,0.0,,E54000025
2020-06-01,12.0,296.0,,0.0,0.0,E54000025
2020-06-02,,217.0,,0.0,0.0,E54000025
2020-06-03,,206.0,7.0,0.0,0.0,E54000025
2020-06-04,,245.0,,0.0,0.0,E54000025
2020-06-05,,235.0,9.0,0.0,0.0,E54000025
2020-06-06,,26.0,8.0,0.0,0.0,E54000025
2020-06-07,,19.0,,0.0,0.0,E54000025
2020-06-08,,207.0,7.0,0.0,0.0,E54000025
2020-06-09,9.0,218.0,13.0,0.0,0.0,E54000025
2020-06-10,,184.0,9.0,0.0,0.0,E54000025
2020-06-11,,192.0,9.0,0.0,0.0,E54000025
2020-06-12,,175.0,,0.0,0.0,E54000025
2020-06-13,,20.0,,0.0,0.0,E54000025
2020-06-14,,20.0,,0.0,0.0,E54000025
2020-06-15,,228.0,,0.0,0.0,E54000025
2020-06-16,,329.0,0.0,0.0,0.0,E54000025
2020-06-17,,164.0,,0.0,0.0,E54000025
2020-06-18,,225.0,,0.0,0.0,E54000025
2020-06-19,,203.0,,0.0,0.0,E54000025
2020-06-20,,12.0,0.0,0.0,0.0,E54000025
2020-06-21,,24.0,0.0,0.0,0.0,E54000025
2020-06-22,,224.0,,0.0,0.0,E54000025
2020-06-23,,187.0,,0.0,0.0,E54000025
2020-06-24,,168.0,0.0,0.0,0.0,E54000025
2020-06-25,,152.0,,0.0,0.0,E54000025
2020-06-26,,145.0,,0.0,0.0,E54000025
2020-06-27,,14.0,,0.0,0.0,E54000025
2020-06-28,,24.0,0.0,0.0,0.0,E54000025
2020-06-29,0.0,162.0,,0.0,0.0,E54000025
2020-06-30,23.0,169.0,,0.0,0.0,E54000025
2020-07-01,0.0,119.0,0.0,0.0,0.0,E54000025
2020-07-02,,125.0,,0.0,0.0,E54000025
2020-07-03,0.0,124.0,,0.0,0.0,E54000025
2020-07-04,,14.0,,0.0,0.0,E54000025
2020-07-05,,15.0,,0.0,0.0,E54000025
2020-07-06,,223.0,,0.0,0.0,E54000025
2020-07-07,7.0,194.0,0.0,0.0,0.0,E54000025
2020-07-08,,125.0,,0.0,0.0,E54000025
2020-07-09,,13.0,0.0,0.0,0.0,E54000025
2020-02-01,0.0,0.0,0.0,707.0,0.0,E54000026
2020-02-02,0.0,0.0,0.0,712.0,0.0,E54000026
2020-02-03,0.0,0.0,0.0,852.0,0.0,E54000026
2020-02-04,0.0,0.0,0.0,798.0,0.0,E54000026
2020-02-05,0.0,,0.0,738.0,0.0,E54000026
2020-02-06,0.0,0.0,0.0,729.0,0.0,E54000026
2020-02-07,0.0,,0.0,662.0,0.0,E54000026
2020-02-08,0.0,0.0,0.0,635.0,0.0,E54000026
2020-02-09,0.0,0.0,0.0,649.0,0.0,E54000026
2020-02-10,0.0,,0.0,832.0,0.0,E54000026
2020-02-11,0.0,,0.0,781.0,0.0,E54000026
2020-02-12,0.0,,0.0,750.0,0.0,E54000026
2020-02-13,0.0,0.0,0.0,743.0,0.0,E54000026
2020-02-14,0.0,,0.0,700.0,0.0,E54000026
2020-02-15,0.0,0.0,0.0,665.0,0.0,E54000026
2020-02-16,0.0,0.0,0.0,646.0,0.0,E54000026
2020-02-17,0.0,,0.0,813.0,0.0,E54000026
2020-02-18,0.0,,0.0,732.0,0.0,E54000026
2020-02-19,0.0,,0.0,752.0,0.0,E54000026
2020-02-20,0.0,0.0,0.0,677.0,0.0,E54000026
2020-02-21,0.0,0.0,0.0,705.0,0.0,E54000026
2020-02-22,0.0,0.0,0.0,727.0,0.0,E54000026
2020-02-23,0.0,0.0,0.0,725.0,0.0,E54000026
2020-02-24,0.0,,0.0,897.0,0.0,E54000026
2020-02-25,,,0.0,768.0,0.0,E54000026
2020-02-26,,,0.0,850.0,0.0,E54000026
2020-02-27,0.0,8.0,0.0,739.0,0.0,E54000026
2020-02-28,0.0,3804.0,0.0,750.0,0.0,E54000026
2020-02-29,0.0,,0.0,673.0,0.0,E54000026
2020-03-01,10.0,,0.0,718.0,0.0,E54000026
2020-03-02,,7.0,0.0,974.0,,E54000026
2020-03-03,0.0,,0.0,814.0,0.0,E54000026
2020-03-04,0.0,,,779.0,0.0,E54000026
2020-03-05,0.0,,0.0,753.0,0.0,E54000026
2020-03-06,,,,743.0,0.0,E54000026
2020-03-07,0.0,,0.0,729.0,0.0,E54000026
2020-03-08,0.0,0.0,0.0,766.0,0.0,E54000026
2020-03-09,0.0,12.0,,892.0,0.0,E54000026
2020-03-10,,10.0,,839.0,0.0,E54000026
2020-03-11,,25.0,,781.0,0.0,E54000026
2020-03-12,,25.0,6.0,753.0,0.0,E54000026
2020-03-13,,394.0,6.0,674.0,0.0,E54000026
2020-03-14,,11.0,,595.0,0.0,E54000026
2020-03-15,0.0,8.0,,626.0,0.0,E54000026
2020-03-16,7.0,101.0,7.0,721.0,,E54000026
2020-03-17,,153.0,11.0,576.0,,E54000026
2020-03-18,8.0,205.0,11.0,584.0,0.0,E54000026
2020-03-19,,286.0,7.0,482.0,,E54000026
2020-03-20,9.0,352.0,6.0,528.0,0.0,E54000026
2020-03-21,,19.0,9.0,479.0,0.0,E54000026
2020-03-22,,13.0,27.0,447.0,,E54000026
2020-03-23,7.0,363.0,38.0,431.0,,E54000026
2020-03-24,9.0,269.0,25.0,390.0,,E54000026
2020-03-25,7.0,326.0,41.0,398.0,,E54000026
2020-03-26,11.0,423.0,47.0,401.0,12.0,E54000026
2020-03-27,20.0,517.0,48.0,377.0,10.0,E54000026
2020-03-28,6.0,286.0,40.0,389.0,8.0,E54000026
2020-03-29,6.0,304.0,42.0,338.0,15.0,E54000026
2020-03-30,73.0,591.0,61.0,406.0,14.0,E54000026
2020-03-31,34.0,428.0,70.0,450.0,22.0,E54000026
2020-04-01,94.0,814.0,83.0,17.0,23.0,E54000026
2020-04-02,62.0,750.0,79.0,19.0,21.0,E54000026
2020-04-03,33.0,623.0,68.0,20.0,18.0,E54000026
2020-04-04,23.0,186.0,72.0,14.0,19.0,E54000026
2020-04-05,16.0,170.0,43.0,14.0,25.0,E54000026
2020-04-06,64.0,788.0,76.0,23.0,22.0,E54000026
2020-04-07,66.0,601.0,78.0,21.0,32.0,E54000026
2020-04-08,57.0,540.0,71.0,19.0,26.0,E54000026
2020-04-09,57.0,488.0,45.0,24.0,21.0,E54000026
2020-04-10,38.0,500.0,37.0,15.0,27.0,E54000026
2020-04-11,26.0,183.0,37.0,12.0,22.0,E54000026
2020-04-12,22.0,165.0,33.0,26.0,31.0,E54000026
2020-04-13,26.0,969.0,40.0,20.0,26.0,E54000026
2020-04-14,393.0,1402.0,39.0,14.0,22.0,E54000026
2020-04-15,63.0,2170.0,30.0,11.0,20.0,E54000026
2020-04-16,22.0,981.0,38.0,13.0,24.0,E54000026
2020-04-17,777.0,884.0,40.0,6.0,17.0,E54000026
2020-04-18,13.0,150.0,39.0,0.0,19.0,E54000026
2020-04-19,14.0,123.0,49.0,0.0,16.0,E54000026
2020-04-20,30.0,828.0,60.0,0.0,25.0,E54000026
2020-04-21,24.0,592.0,71.0,0.0,19.0,E54000026
2020-04-22,45.0,466.0,77.0,0.0,19.0,E54000026
2020-04-23,46.0,552.0,62.0,0.0,8.0,E54000026
2020-04-24,38.0,590.0,78.0,0.0,24.0,E54000026
2020-04-25,9.0,140.0,72.0,0.0,11.0,E54000026
2020-04-26,11.0,89.0,65.0,0.0,12.0,E54000026
2020-04-27,46.0,601.0,80.0,0.0,12.0,E54000026
2020-04-28,32.0,573.0,49.0,0.0,25.0,E54000026
2020-04-29,33.0,392.0,62.0,0.0,18.0,E54000026
2020-04-30,26.0,425.0,43.0,0.0,14.0,E54000026
2020-05-01,44.0,372.0,52.0,0.0,14.0,E54000026
2020-05-02,10.0,111.0,40.0,0.0,9.0,E54000026
2020-05-03,16.0,103.0,38.0,0.0,13.0,E54000026
2020-05-04,26.0,517.0,50.0,0.0,9.0,E54000026
2020-05-05,69.0,442.0,40.0,0.0,11.0,E54000026
2020-05-06,26.0,360.0,47.0,0.0,12.0,E54000026
2020-05-07,40.0,435.0,58.0,0.0,11.0,E54000026
2020-05-08,12.0,126.0,27.0,0.0,8.0,E54000026
2020-05-09,17.0,92.0,31.0,0.0,8.0,E54000026
2020-05-10,10.0,79.0,32.0,0.0,7.0,E54000026
2020-05-11,36.0,517.0,46.0,0.0,,E54000026
2020-05-12,97.0,312.0,29.0,0.0,,E54000026
2020-05-13,42.0,296.0,31.0,0.0,6.0,E54000026
2020-05-14,119.0,312.0,24.0,0.0,7.0,E54000026
2020-05-15,39.0,228.0,20.0,0.0,,E54000026
2020-05-16,10.0,55.0,26.0,0.0,,E54000026
2020-05-17,8.0,57.0,15.0,0.0,7.0,E54000026
2020-05-18,146.0,421.0,30.0,0.0,14.0,E54000026
2020-05-19,118.0,311.0,33.0,0.0,8.0,E54000026
2020-05-20,56.0,329.0,24.0,0.0,7.0,E54000026
2020-05-21,8.0,254.0,27.0,0.0,,E54000026
2020-05-22,12.0,164.0,21.0,0.0,11.0,E54000026
2020-05-23,,37.0,26.0,0.0,,E54000026
2020-05-24,6.0,20.0,12.0,0.0,8.0,E54000026
2020-05-25,,32.0,45.0,0.0,,E54000026
2020-05-26,15.0,250.0,30.0,0.0,9.0,E54000026
2020-05-27,13.0,272.0,18.0,0.0,,E54000026
2020-05-28,13.0,233.0,16.0,0.0,6.0,E54000026
2020-05-29,20.0,169.0,8.0,0.0,6.0,E54000026
2020-05-30,,28.0,9.0,0.0,6.0,E54000026
2020-05-31,6.0,31.0,7.0,0.0,7.0,E54000026
2020-06-01,15.0,357.0,11.0,0.0,,E54000026
2020-06-02,7.0,169.0,12.0,0.0,0.0,E54000026
2020-06-03,10.0,210.0,11.0,0.0,0.0,E54000026
2020-06-04,13.0,241.0,17.0,0.0,0.0,E54000026
2020-06-05,7.0,178.0,14.0,0.0,0.0,E54000026
2020-06-06,,37.0,7.0,0.0,0.0,E54000026
2020-06-07,0.0,35.0,9.0,0.0,0.0,E54000026
2020-06-08,8.0,317.0,8.0,0.0,0.0,E54000026
2020-06-09,8.0,253.0,29.0,0.0,0.0,E54000026
2020-06-10,12.0,248.0,16.0,0.0,0.0,E54000026
2020-06-11,11.0,208.0,17.0,0.0,0.0,E54000026
2020-06-12,17.0,220.0,20.0,0.0,0.0,E54000026
2020-06-13,,38.0,38.0,0.0,0.0,E54000026
2020-06-14,18.0,31.0,29.0,0.0,0.0,E54000026
2020-06-15,17.0,261.0,35.0,0.0,0.0,E54000026
2020-06-16,16.0,192.0,22.0,0.0,0.0,E54000026
2020-06-17,14.0,187.0,21.0,0.0,0.0,E54000026
2020-06-18,15.0,188.0,9.0,0.0,0.0,E54000026
2020-06-19,7.0,129.0,15.0,0.0,0.0,E54000026
2020-06-20,8.0,29.0,,0.0,0.0,E54000026
2020-06-21,15.0,34.0,9.0,0.0,0.0,E54000026
2020-06-22,10.0,254.0,10.0,0.0,0.0,E54000026
2020-06-23,,175.0,14.0,0.0,0.0,E54000026
2020-06-24,17.0,220.0,17.0,0.0,0.0,E54000026
2020-06-25,8.0,184.0,9.0,0.0,0.0,E54000026
2020-06-26,15.0,149.0,12.0,0.0,0.0,E54000026
2020-06-27,,23.0,,0.0,0.0,E54000026
2020-06-28,9.0,24.0,,0.0,0.0,E54000026
2020-06-29,7.0,277.0,6.0,0.0,0.0,E54000026
2020-06-30,19.0,182.0,6.0,0.0,0.0,E54000026
2020-07-01,13.0,206.0,,0.0,0.0,E54000026
2020-07-02,6.0,217.0,20.0,0.0,0.0,E54000026
2020-07-03,11.0,171.0,14.0,0.0,0.0,E54000026
2020-07-04,,46.0,8.0,0.0,0.0,E54000026
2020-07-05,,16.0,,0.0,0.0,E54000026
2020-07-06,12.0,205.0,7.0,0.0,0.0,E54000026
2020-07-07,15.0,158.0,,0.0,0.0,E54000026
2020-07-08,8.0,178.0,,0.0,0.0,E54000026
2020-07-09,0.0,25.0,0.0,0.0,0.0,E54000026
2020-02-01,,,0.0,600.0,0.0,E54000027
2020-02-02,0.0,0.0,0.0,579.0,0.0,E54000027
2020-02-03,0.0,,0.0,714.0,0.0,E54000027
2020-02-04,0.0,0.0,0.0,644.0,0.0,E54000027
2020-02-05,0.0,,0.0,678.0,0.0,E54000027
2020-02-06,0.0,0.0,0.0,655.0,0.0,E54000027
2020-02-07,0.0,,0.0,588.0,0.0,E54000027
2020-02-08,0.0,,0.0,644.0,0.0,E54000027
2020-02-09,0.0,,0.0,589.0,0.0,E54000027
2020-02-10,0.0,,0.0,718.0,0.0,E54000027
2020-02-11,,,0.0,691.0,0.0,E54000027
2020-02-12,,6.0,0.0,649.0,0.0,E54000027
2020-02-13,0.0,,0.0,677.0,0.0,E54000027
2020-02-14,0.0,,0.0,613.0,0.0,E54000027
2020-02-15,0.0,0.0,0.0,576.0,0.0,E54000027
2020-02-16,0.0,,0.0,521.0,0.0,E54000027
2020-02-17,0.0,,0.0,656.0,0.0,E54000027
2020-02-18,0.0,0.0,0.0,586.0,0.0,E54000027
2020-02-19,0.0,,0.0,583.0,0.0,E54000027
2020-02-20,0.0,,0.0,584.0,0.0,E54000027
2020-02-21,0.0,,0.0,628.0,0.0,E54000027
2020-02-22,,0.0,0.0,596.0,0.0,E54000027
2020-02-23,0.0,0.0,0.0,557.0,0.0,E54000027
2020-02-24,0.0,,0.0,653.0,0.0,E54000027
2020-02-25,,6.0,,658.0,0.0,E54000027
2020-02-26,0.0,7.0,0.0,639.0,0.0,E54000027
2020-02-27,0.0,8.0,,610.0,0.0,E54000027
2020-02-28,0.0,,,649.0,0.0,E54000027
2020-02-29,0.0,,0.0,535.0,0.0,E54000027
2020-03-01,26.0,19.0,,581.0,0.0,E54000027
2020-03-02,,13.0,,674.0,0.0,E54000027
2020-03-03,0.0,9.0,,604.0,0.0,E54000027
2020-03-04,,12.0,,614.0,0.0,E54000027
2020-03-05,,15.0,,645.0,0.0,E54000027
2020-03-06,,9.0,,654.0,0.0,E54000027
2020-03-07,,,,567.0,0.0,E54000027
2020-03-08,0.0,7.0,,566.0,0.0,E54000027
2020-03-09,,24.0,6.0,623.0,,E54000027
2020-03-10,,39.0,16.0,665.0,,E54000027
2020-03-11,,7669.0,47.0,656.0,,E54000027
2020-03-12,8.0,69.0,21.0,500.0,,E54000027
2020-03-13,11.0,135.0,21.0,478.0,0.0,E54000027
2020-03-14,10.0,30.0,17.0,438.0,,E54000027
2020-03-15,19.0,279.0,18.0,441.0,,E54000027
2020-03-16,42.0,383.0,40.0,535.0,0.0,E54000027
2020-03-17,34.0,488.0,39.0,416.0,,E54000027
2020-03-18,32.0,498.0,52.0,372.0,,E54000027
2020-03-19,34.0,493.0,44.0,374.0,8.0,E54000027
2020-03-20,26.0,599.0,47.0,341.0,,E54000027
2020-03-21,22.0,74.0,52.0,345.0,,E54000027
2020-03-22,19.0,47.0,51.0,342.0,8.0,E54000027
2020-03-23,43.0,667.0,84.0,314.0,11.0,E54000027
2020-03-24,42.0,633.0,83.0,301.0,16.0,E54000027
2020-03-25,42.0,587.0,99.0,316.0,17.0,E54000027
2020-03-26,50.0,765.0,105.0,295.0,16.0,E54000027
2020-03-27,40.0,806.0,109.0,364.0,23.0,E54000027
2020-03-28,29.0,265.0,63.0,273.0,23.0,E54000027
2020-03-29,28.0,225.0,77.0,269.0,20.0,E54000027
2020-03-30,70.0,1023.0,111.0,299.0,25.0,E54000027
2020-03-31,78.0,1272.0,104.0,269.0,33.0,E54000027
2020-04-01,120.0,867.0,105.0,240.0,32.0,E54000027
2020-04-02,96.0,900.0,120.0,243.0,31.0,E54000027
2020-04-03,87.0,941.0,110.0,228.0,44.0,E54000027
2020-04-04,25.0,164.0,84.0,250.0,34.0,E54000027
2020-04-05,31.0,131.0,72.0,196.0,30.0,E54000027
2020-04-06,76.0,903.0,84.0,211.0,33.0,E54000027
2020-04-07,75.0,861.0,116.0,216.0,28.0,E54000027
2020-04-08,68.0,762.0,104.0,201.0,36.0,E54000027
2020-04-09,83.0,1356.0,93.0,159.0,46.0,E54000027
2020-04-10,61.0,604.0,82.0,184.0,22.0,E54000027
2020-04-11,27.0,99.0,48.0,157.0,41.0,E54000027
2020-04-12,21.0,89.0,57.0,160.0,27.0,E54000027
2020-04-13,78.0,632.0,70.0,45.0,37.0,E54000027
2020-04-14,69.0,956.0,65.0,51.0,24.0,E54000027
2020-04-15,65.0,634.0,115.0,54.0,28.0,E54000027
2020-04-16,58.0,601.0,85.0,34.0,30.0,E54000027
2020-04-17,79.0,491.0,72.0,23.0,25.0,E54000027
2020-04-18,10.0,126.0,51.0,,17.0,E54000027
2020-04-19,16.0,84.0,55.0,0.0,19.0,E54000027
2020-04-20,82.0,609.0,58.0,0.0,19.0,E54000027
2020-04-21,58.0,497.0,66.0,0.0,18.0,E54000027
2020-04-22,37.0,490.0,62.0,0.0,22.0,E54000027
2020-04-23,56.0,452.0,89.0,0.0,19.0,E54000027
2020-04-24,49.0,400.0,52.0,0.0,17.0,E54000027
2020-04-25,11.0,80.0,45.0,0.0,13.0,E54000027
2020-04-26,,57.0,41.0,0.0,9.0,E54000027
2020-04-27,36.0,554.0,47.0,0.0,6.0,E54000027
2020-04-28,42.0,555.0,32.0,0.0,8.0,E54000027
2020-04-29,28.0,469.0,52.0,0.0,11.0,E54000027
2020-04-30,26.0,455.0,66.0,0.0,15.0,E54000027
2020-05-01,95.0,429.0,49.0,0.0,6.0,E54000027
2020-05-02,20.0,68.0,31.0,0.0,10.0,E54000027
2020-05-03,8.0,62.0,14.0,0.0,12.0,E54000027
2020-05-04,52.0,521.0,36.0,0.0,,E54000027
2020-05-05,27.0,511.0,19.0,0.0,,E54000027
2020-05-06,52.0,508.0,29.0,0.0,,E54000027
2020-05-07,45.0,530.0,36.0,0.0,11.0,E54000027
2020-05-08,33.0,288.0,27.0,0.0,7.0,E54000027
2020-05-09,6.0,104.0,20.0,0.0,,E54000027
2020-05-10,,49.0,,0.0,,E54000027
2020-05-11,27.0,472.0,19.0,0.0,,E54000027
2020-05-12,22.0,468.0,17.0,0.0,,E54000027
2020-05-13,30.0,471.0,33.0,0.0,,E54000027
2020-05-14,32.0,335.0,30.0,0.0,,E54000027
2020-05-15,20.0,349.0,13.0,0.0,,E54000027
2020-05-16,,66.0,,0.0,,E54000027
2020-05-17,,39.0,9.0,0.0,6.0,E54000027
2020-05-18,21.0,369.0,10.0,0.0,,E54000027
2020-05-19,17.0,365.0,,0.0,0.0,E54000027
2020-05-20,23.0,324.0,21.0,0.0,0.0,E54000027
2020-05-21,17.0,245.0,13.0,0.0,,E54000027
2020-05-22,12.0,172.0,17.0,0.0,,E54000027
2020-05-23,,20.0,,0.0,,E54000027
2020-05-24,,19.0,6.0,0.0,,E54000027
2020-05-25,,20.0,6.0,0.0,,E54000027
2020-05-26,20.0,265.0,12.0,0.0,,E54000027
2020-05-27,12.0,228.0,11.0,0.0,,E54000027
2020-05-28,6.0,215.0,12.0,0.0,,E54000027
2020-05-29,,240.0,6.0,0.0,,E54000027
2020-05-30,,21.0,,0.0,,E54000027
2020-05-31,,14.0,,0.0,,E54000027
2020-06-01,18.0,168.0,6.0,0.0,,E54000027
2020-06-02,,172.0,,0.0,0.0,E54000027
2020-06-03,7.0,189.0,11.0,0.0,0.0,E54000027
2020-06-04,6.0,148.0,8.0,0.0,0.0,E54000027
2020-06-05,8.0,157.0,10.0,0.0,0.0,E54000027
2020-06-06,,30.0,10.0,0.0,0.0,E54000027
2020-06-07,0.0,29.0,7.0,0.0,0.0,E54000027
2020-06-08,16.0,119.0,7.0,0.0,0.0,E54000027
2020-06-09,11.0,147.0,16.0,0.0,0.0,E54000027
2020-06-10,8.0,200.0,11.0,0.0,0.0,E54000027
2020-06-11,13.0,141.0,,0.0,0.0,E54000027
2020-06-12,8.0,95.0,9.0,0.0,0.0,E54000027
2020-06-13,,25.0,,0.0,0.0,E54000027
2020-06-14,,37.0,,0.0,0.0,E54000027
2020-06-15,8.0,149.0,6.0,0.0,0.0,E54000027
2020-06-16,6.0,167.0,6.0,0.0,0.0,E54000027
2020-06-17,11.0,143.0,10.0,0.0,0.0,E54000027
2020-06-18,,154.0,9.0,0.0,0.0,E54000027
2020-06-19,10.0,121.0,9.0,0.0,0.0,E54000027
2020-06-20,,26.0,6.0,0.0,0.0,E54000027
2020-06-21,,35.0,,0.0,0.0,E54000027
2020-06-22,7.0,97.0,8.0,0.0,0.0,E54000027
2020-06-23,7.0,121.0,14.0,0.0,0.0,E54000027
2020-06-24,16.0,86.0,20.0,0.0,0.0,E54000027
2020-06-25,11.0,118.0,19.0,0.0,0.0,E54000027
2020-06-26,6.0,114.0,,0.0,0.0,E54000027
2020-06-27,6.0,82.0,6.0,0.0,0.0,E54000027
2020-06-28,,57.0,,0.0,0.0,E54000027
2020-06-29,13.0,69.0,10.0,0.0,0.0,E54000027
2020-06-30,10.0,86.0,,0.0,0.0,E54000027
2020-07-01,,49.0,9.0,0.0,0.0,E54000027
2020-07-02,,63.0,,0.0,0.0,E54000027
2020-07-03,7.0,50.0,8.0,0.0,0.0,E54000027
2020-07-04,,16.0,,0.0,0.0,E54000027
2020-07-05,,9.0,,0.0,0.0,E54000027
2020-07-06,8.0,56.0,,0.0,0.0,E54000027
2020-07-07,,77.0,,0.0,0.0,E54000027
2020-07-08,11.0,44.0,,0.0,0.0,E54000027
2020-07-09,,,0.0,0.0,0.0,E54000027
2020-02-01,0.0,0.0,0.0,57.0,0.0,E54000029
2020-02-02,0.0,0.0,0.0,67.0,0.0,E54000029
2020-02-03,0.0,0.0,0.0,51.0,0.0,E54000029
2020-02-04,0.0,0.0,0.0,39.0,0.0,E54000029
2020-02-05,0.0,0.0,0.0,61.0,0.0,E54000029
2020-02-06,0.0,0.0,0.0,54.0,0.0,E54000029
2020-02-07,0.0,0.0,0.0,69.0,0.0,E54000029
2020-02-08,0.0,0.0,0.0,44.0,0.0,E54000029
2020-02-09,0.0,0.0,0.0,52.0,0.0,E54000029
2020-02-10,0.0,0.0,0.0,59.0,0.0,E54000029
2020-02-11,0.0,0.0,0.0,53.0,0.0,E54000029
2020-02-12,0.0,0.0,0.0,72.0,0.0,E54000029
2020-02-13,0.0,0.0,0.0,45.0,0.0,E54000029
2020-02-14,0.0,0.0,0.0,46.0,0.0,E54000029
2020-02-15,0.0,0.0,0.0,56.0,0.0,E54000029
2020-02-16,0.0,0.0,0.0,51.0,0.0,E54000029
2020-02-17,0.0,0.0,0.0,53.0,0.0,E54000029
2020-02-18,0.0,0.0,0.0,49.0,0.0,E54000029
2020-02-19,0.0,0.0,0.0,51.0,0.0,E54000029
2020-02-20,0.0,0.0,0.0,51.0,0.0,E54000029
2020-02-21,0.0,0.0,0.0,63.0,0.0,E54000029
2020-02-22,0.0,0.0,0.0,53.0,0.0,E54000029
2020-02-23,0.0,0.0,0.0,46.0,0.0,E54000029
2020-02-24,0.0,0.0,0.0,60.0,0.0,E54000029
2020-02-25,0.0,,0.0,48.0,0.0,E54000029
2020-02-26,0.0,0.0,0.0,38.0,0.0,E54000029
2020-02-27,0.0,0.0,0.0,61.0,0.0,E54000029
2020-02-28,0.0,,0.0,45.0,0.0,E54000029
2020-02-29,0.0,0.0,0.0,48.0,0.0,E54000029
2020-03-01,0.0,0.0,0.0,44.0,0.0,E54000029
2020-03-02,0.0,,0.0,76.0,0.0,E54000029
2020-03-03,0.0,0.0,0.0,60.0,0.0,E54000029
2020-03-04,0.0,0.0,0.0,51.0,0.0,E54000029
2020-03-05,0.0,0.0,0.0,52.0,0.0,E54000029
2020-03-06,0.0,0.0,0.0,46.0,0.0,E54000029
2020-03-07,0.0,0.0,0.0,47.0,0.0,E54000029
2020-03-08,0.0,0.0,0.0,38.0,0.0,E54000029
2020-03-09,0.0,,0.0,59.0,0.0,E54000029
2020-03-10,0.0,0.0,0.0,55.0,0.0,E54000029
2020-03-11,0.0,0.0,,59.0,0.0,E54000029
2020-03-12,0.0,0.0,0.0,55.0,0.0,E54000029
2020-03-13,,,,52.0,0.0,E54000029
2020-03-14,0.0,0.0,,40.0,0.0,E54000029
2020-03-15,0.0,0.0,0.0,36.0,0.0,E54000029
2020-03-16,,11.0,0.0,46.0,0.0,E54000029
2020-03-17,0.0,12.0,0.0,31.0,0.0,E54000029
2020-03-18,,,,40.0,0.0,E54000029
2020-03-19,0.0,9.0,,40.0,0.0,E54000029
2020-03-20,0.0,8.0,,20.0,0.0,E54000029
2020-03-21,0.0,,,34.0,0.0,E54000029
2020-03-22,,,,15.0,0.0,E54000029
2020-03-23,,28.0,8.0,26.0,0.0,E54000029
2020-03-24,0.0,12.0,,26.0,0.0,E54000029
2020-03-25,,14.0,,24.0,,E54000029
2020-03-26,,21.0,13.0,32.0,,E54000029
2020-03-27,0.0,25.0,6.0,30.0,,E54000029
2020-03-28,,6.0,7.0,25.0,0.0,E54000029
2020-03-29,,,,30.0,,E54000029
2020-03-30,,33.0,8.0,30.0,,E54000029
2020-03-31,,15.0,12.0,39.0,,E54000029
2020-04-01,,11.0,11.0,14.0,,E54000029
2020-04-02,,16.0,9.0,13.0,,E54000029
2020-04-03,,21.0,,13.0,,E54000029
2020-04-04,,7.0,7.0,16.0,,E54000029
2020-04-05,,,7.0,14.0,6.0,E54000029
2020-04-06,9.0,29.0,7.0,14.0,,E54000029
2020-04-07,8.0,13.0,13.0,12.0,,E54000029
2020-04-08,,19.0,7.0,11.0,,E54000029
2020-04-09,,12.0,6.0,8.0,,E54000029
2020-04-10,8.0,14.0,11.0,13.0,,E54000029
2020-04-11,,,,17.0,,E54000029
2020-04-12,,,8.0,16.0,,E54000029
2020-04-13,9.0,,7.0,14.0,,E54000029
2020-04-14,8.0,11.0,7.0,13.0,,E54000029
2020-04-15,,15.0,9.0,18.0,,E54000029
2020-04-16,,11.0,,12.0,0.0,E54000029
2020-04-17,,14.0,8.0,,,E54000029
2020-04-18,0.0,,,0.0,,E54000029
2020-04-19,6.0,,6.0,0.0,,E54000029
2020-04-20,,14.0,,0.0,,E54000029
2020-04-21,0.0,13.0,,0.0,,E54000029
